inputType;task;size;numberInBlock;duration;durationPerPixel;errors;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;small;1;1513;0.7921465968586388;0;false;470;false;2;2;1910;0;250;90;3.111031312388744;376,1137;376;1137;1
MAGIC;Select;small;2;1455;0.7423469387755102;0;false;;false;1;1;1960;0;250;90;3.144046369616707;439,1016;439;1016;1
MAGIC;Select;small;3;1592;0.619455252918288;0;false;526;true;1;3;2570;0;250;90;3.495695162624069;151,1441;151;1441;1
MAGIC;Select;large;0;799;0.6146153846153846;0;false;;true;2;4;1300;0;500;180;1.84799690655495;322,477;322;477;1
MAGIC;Select;large;1;655;0.5038461538461538;0;false;;true;1;3;1300;0;500;180;1.84799690655495;87,568;87;568;1
MAGIC;Select;large;2;823;1.3491803278688526;0;false;185;false;2;2;610;0;500;180;1.1505596765753812;536,287;536;287;1
MAGIC;Select;large;3;1096;0.5591836734693878;0;false;;false;1;1;1960;0;500;180;2.298658315564515;15,1081;15;1081;1
MAGIC;Select;large;0;933;933;0;false;;false;1;1;1;0;500;180;0.002882508533121365;21,912;21;912;1
MAGIC;Select;large;1;1048;0.40778210116731517;0;false;559;true;1;3;2570;0;500;180;2.6182386555954547;640,408;640;408;1
MAGIC;Select;large;2;1167;1.9131147540983606;0;false;279;false;2;2;610;0;500;180;1.1505596765753812;231,936;231;936;1
MAGIC;Select;large;3;1080;0.5654450261780105;0;false;495;true;2;4;1910;0;500;180;2.269033146455237;510,570;510;570;1
MAGIC;Select;large;0;742;0.5707692307692308;0;false;;true;1;3;1300;0;500;180;1.84799690655495;3,739;3;739;1
MAGIC;Select;large;1;1103;1.8081967213114754;0;false;333;false;2;2;610;0;500;180;1.1505596765753812;627,476;627;476;1
MAGIC;Select;large;2;776;0.406282722513089;0;false;427;true;2;4;1910;0;500;180;2.269033146455237;558,218;558;218;1
MAGIC;Select;large;3;1441;0.3723514211886305;0;false;863;false;1;1;3870;0;500;180;3.127633279725874;1119,322;1119;322;1
